run	spots	experiment	sample	organism	project	title	is_single_cell
SRR5427738	12884910	SRX2717763	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Hippocampus using the Omni-ATAC method	FALSE
SRR5427739	13217400	SRX2717764	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Hippocampus using the Omni-ATAC method	FALSE
SRR5427740	17393153	SRX2717765	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Hippocampus using the Omni-ATAC method	FALSE
SRR5427741	14276237	SRX2717766	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Medial Frontal Gyrus using the Omni-ATAC method	FALSE
SRR5427742	14913297	SRX2717767	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Medial Frontal Gyrus using the Omni-ATAC method	FALSE
SRR5427743	19232464	SRX2717768	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Medial Frontal Gyrus using the Omni-ATAC method	FALSE
SRR5427744	17506486	SRX2717769	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Medial Frontal Gyrus using the Omni-ATAC method	FALSE
SRR5427745	15150002	SRX2717770	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Hippocampus using the Omni-ATAC method	FALSE
SRR5427746	16138745	SRX2717771	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Hippocampus using the Omni-ATAC method	FALSE
SRR5427747	16981212	SRX2717772	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Hippocampus using the Omni-ATAC method	FALSE
SRR5427748	13478078	SRX2717773	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Hippocampus using the Omni-ATAC method	FALSE
SRR5427749	13031727	SRX2717774	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427750	14933138	SRX2717775	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427751	14403958	SRX2717776	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427752	18485640	SRX2717777	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427753	12946377	SRX2717778	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Cerebellum using the Omni-ATAC method	FALSE
SRR5427754	19294848	SRX2717779	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Cerebellum using the Omni-ATAC method	FALSE
SRR5427755	18760896	SRX2717780	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Cerebellum using the Omni-ATAC method	FALSE
SRR5427756	16205919	SRX2717781	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Cerebellum using the Omni-ATAC method	FALSE
SRR5427757	17450667	SRX2717782	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427758	29437004	SRX2717783	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427759	27509253	SRX2717784	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427760	17004208	SRX2717785	SRS2108605	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34912 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427761	15612783	SRX2717786	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427762	12886444	SRX2717787	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427763	16438711	SRX2717788	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427764	15419787	SRX2717789	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Corpus Callosum using the Omni-ATAC method	FALSE
SRR5427765	14126451	SRX2717790	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Cerebellum using the Omni-ATAC method	FALSE
SRR5427766	14437189	SRX2717791	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Cerebellum using the Omni-ATAC method	FALSE
SRR5427767	14079409	SRX2717792	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Cerebellum using the Omni-ATAC method	FALSE
SRR5427768	13982740	SRX2717793	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Cerebellum using the Omni-ATAC method	FALSE
SRR5427769	15479789	SRX2717794	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427770	12445723	SRX2717795	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427771	13265431	SRX2717796	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427772	16179217	SRX2717797	SRS2108606	Homo sapiens	PRJNA380283	ATAC-seq of Donor A34808 Caudate Nucleus using the Omni-ATAC method	FALSE
SRR5427773	191164	SRX2717798	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Standard ATAC method	FALSE
SRR5427774	234470	SRX2717799	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Standard ATAC method	FALSE
SRR5427775	232357	SRX2717800	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Omni-ATAC method	FALSE
SRR5427776	179549	SRX2717801	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Omni-ATAC method	FALSE
SRR5427777	12109	SRX2717802	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Fast-ATAC method	FALSE
SRR5427778	207988	SRX2717803	SRS2108607	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture T24 using the Fast-ATAC method	FALSE
SRR5427785	286456	SRX2717810	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Standard ATAC method	FALSE
SRR5427786	336751	SRX2717811	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Standard ATAC method	FALSE
SRR5427787	275431	SRX2717812	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Omni-ATAC method	FALSE
SRR5427788	256663	SRX2717813	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Omni-ATAC method	FALSE
SRR5427789	309082	SRX2717814	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Fast-ATAC method	FALSE
SRR5427790	394295	SRX2717815	SRS2108609	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture Jurkat using the Fast-ATAC method	FALSE
SRR5427791	240310	SRX2717816	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Standard ATAC method	FALSE
SRR5427792	207470	SRX2717817	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Standard ATAC method	FALSE
SRR5427793	133653	SRX2717818	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Omni-ATAC method	FALSE
SRR5427794	180057	SRX2717819	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Omni-ATAC method	FALSE
SRR5427795	120069	SRX2717820	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Fast-ATAC method	FALSE
SRR5427796	194251	SRX2717821	SRS2108610	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture HT1080 using the Fast-ATAC method	FALSE
SRR5427797	304107	SRX2717822	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Standard ATAC method	FALSE
SRR5427798	176887	SRX2717823	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Standard ATAC method	FALSE
SRR5427799	136544	SRX2717824	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Omni-ATAC method	FALSE
SRR5427800	143175	SRX2717825	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Omni-ATAC method	FALSE
SRR5427801	161092	SRX2717826	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Fast-ATAC method	FALSE
SRR5427802	266310	SRX2717827	SRS2108611	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture 293T using the Fast-ATAC method	FALSE
SRR5427803	226276	SRX2717828	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Standard ATAC method	FALSE
SRR5427804	229378	SRX2717829	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Standard ATAC method	FALSE
SRR5427805	353428	SRX2717830	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Omni-ATAC method	FALSE
SRR5427806	338446	SRX2717831	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Omni-ATAC method	FALSE
SRR5427807	187466	SRX2717832	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Fast-ATAC method	FALSE
SRR5427808	305479	SRX2717833	SRS2108612	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh CD19+ CD20+ B cell using the Fast-ATAC method	FALSE
SRR5427827	22568478	SRX2717852	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Omni-ATAC method	FALSE
SRR5427828	29021448	SRX2717853	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Omni-ATAC method	FALSE
SRR5427829	23624129	SRX2717854	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Omni-ATAC method	FALSE
SRR5427830	7603839	SRX2717855	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Standard ATAC method	FALSE
SRR5427831	9062730	SRX2717856	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Standard ATAC method	FALSE
SRR5427832	8148793	SRX2717857	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Omni-ATAC method	FALSE
SRR5427833	8020302	SRX2717858	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Omni-ATAC method	FALSE
SRR5427834	8013257	SRX2717859	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Fast-ATAC method	FALSE
SRR5427835	10153739	SRX2717860	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of Snap Frozen mESC v6.5 using the Fast-ATAC method	FALSE
SRR5427836	13082175	SRX2717861	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Standard ATAC method	FALSE
SRR5427837	20465058	SRX2717862	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Standard ATAC method	FALSE
SRR5427838	8336876	SRX2717863	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Omni-ATAC method	FALSE
SRR5427839	8159253	SRX2717864	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Omni-ATAC method	FALSE
SRR5427840	7589248	SRX2717865	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Fast-ATAC method	FALSE
SRR5427841	13367726	SRX2717866	SRS2108616	Homo sapiens	PRJNA380283	ATAC-seq of Primary, in vitro culture Human Keratinocytes using the Fast-ATAC method	FALSE
SRR5427842	4310199	SRX2717867	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 10% Tn5 using the Omni-ATAC method	FALSE
SRR5427843	4113532	SRX2717868	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 10% Tn5 using the Omni-ATAC method	FALSE
SRR5427844	17978821	SRX2717869	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 20% Tn5 using the Omni-ATAC method	FALSE
SRR5427845	21975645	SRX2717870	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 20% Tn5 using the Omni-ATAC method	FALSE
SRR5427846	4759428	SRX2717871	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 40% Tn5 using the Omni-ATAC method	FALSE
SRR5427847	5330717	SRX2717872	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 40% Tn5 using the Omni-ATAC method	FALSE
SRR5427848	5031030	SRX2717873	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 60% Tn5 using the Omni-ATAC method	FALSE
SRR5427849	5316058	SRX2717874	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 60% Tn5 using the Omni-ATAC method	FALSE
SRR5427850	4528944	SRX2717875	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 80% Tn5 using the Omni-ATAC method	FALSE
SRR5427851	4978402	SRX2717876	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 80% Tn5 using the Omni-ATAC method	FALSE
SRR5427852	23060822	SRX2717877	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 100% Tn5 using the Omni-ATAC method	FALSE
SRR5427853	17587474	SRX2717878	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 - 100% Tn5 using the Omni-ATAC method	FALSE
SRR5427854	6794822	SRX2717879	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Standard ATAC method	FALSE
SRR5427855	7707465	SRX2717880	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Standard ATAC method	FALSE
SRR5427856	6666111	SRX2717881	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Omni-ATAC method	FALSE
SRR5427857	7169702	SRX2717882	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Omni-ATAC method	FALSE
SRR5427858	4660290	SRX2717883	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Fast-ATAC method	FALSE
SRR5427859	3823362	SRX2717884	SRS2108617	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Thyroid Cancer using the Fast-ATAC method	FALSE
SRR5427860	29890157	SRX2717885	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Standard ATAC method	FALSE
SRR5427861	26165648	SRX2717886	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Standard ATAC method	FALSE
SRR5427862	23375593	SRX2717887	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Omni-ATAC method	FALSE
SRR5427863	26544999	SRX2717888	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Omni-ATAC method	FALSE
SRR5427864	21580028	SRX2717889	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Fast-ATAC method	FALSE
SRR5427865	20269396	SRX2717890	SRS2108618	Homo sapiens	PRJNA380283	ATAC-seq of Primary Fresh Human CD4+ T cells using the Fast-ATAC method	FALSE
SRR5427866	7707417	SRX2717891	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Standard ATAC method	FALSE
SRR5427867	7971590	SRX2717892	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Standard ATAC method	FALSE
SRR5427868	4728780	SRX2717893	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Omni-ATAC method	FALSE
SRR5427869	5740880	SRX2717894	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Omni-ATAC method	FALSE
SRR5427870	6582791	SRX2717895	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Fast-ATAC method	FALSE
SRR5427871	5810597	SRX2717896	SRS2108619	Mus musculus	PRJNA380283	ATAC-seq of Primary Frozen Mouse Kidney using the Fast-ATAC method	FALSE
SRR5427872	11465331	SRX2717897	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Standard ATAC method	FALSE
SRR5427873	10790780	SRX2717898	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Standard ATAC method	FALSE
SRR5427874	6597265	SRX2717899	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Omni-ATAC method	FALSE
SRR5427875	9023878	SRX2717900	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Omni-ATAC method	FALSE
SRR5427876	10226823	SRX2717901	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Fast-ATAC method	FALSE
SRR5427877	12879325	SRX2717902	SRS2108615	Mus musculus	PRJNA380283	ATAC-seq of in vitro culture mESC v6.5 using the Fast-ATAC method	FALSE
SRR5427878	6557139	SRX2717903	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Standard ATAC method	FALSE
SRR5427879	6007457	SRX2717904	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Standard ATAC method	FALSE
SRR5427880	4765325	SRX2717905	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Omni-ATAC method	FALSE
SRR5427881	5029386	SRX2717906	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Omni-ATAC method	FALSE
SRR5427882	5672868	SRX2717907	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Fast-ATAC method	FALSE
SRR5427883	5656219	SRX2717908	SRS2108620	Homo sapiens	PRJNA380283	ATAC-seq of Primary Frozen Human Brain using the Fast-ATAC method	FALSE
SRR5427884	31526793	SRX2717909	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Standard ATAC method	FALSE
SRR5427885	29871870	SRX2717910	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Standard ATAC method	FALSE
SRR5427886	37596063	SRX2717911	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Omni-ATAC method	FALSE
SRR5427887	31084199	SRX2717912	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Omni-ATAC method	FALSE
SRR5427888	5990284	SRX2717913	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Fast-ATAC method	FALSE
SRR5427889	10513845	SRX2717914	SRS2108614	Homo sapiens	PRJNA380283	ATAC-seq of in vitro culture GM12878 using the Fast-ATAC method	FALSE
SRR5643088	55666317	SRX2881286	SRS2247183	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643090	48046146	SRX2881284	SRS2247164	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643091	48910768	SRX2881283	SRS2247161	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643092	48753829	SRX2881282	SRS2247182	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643094	52567377	SRX2881280	SRS2247181	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643096	52360106	SRX2881278	SRS2247180	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643098	36020561	SRX2881276	SRS2247178	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643099	38999375	SRX2881275	SRS2247179	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643100	47511715	SRX2881274	SRS2247162	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643101	39005197	SRX2881273	SRS2247169	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643102	58215372	SRX2881272	SRS2247177	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643104	51111930	SRX2881270	SRS2247176	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643106	39699816	SRX2881268	SRS2247184	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643107	41319061	SRX2881267	SRS2247185	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643108	37992205	SRX2881266	SRS2247163	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643109	46660396	SRX2881265	SRS2247166	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643110	44524940	SRX2881264	SRS2247165	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643111	50807639	SRX2881263	SRS2247168	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5643112	47555548	SRX2881262	SRS2247167	Mus musculus	PRJNA388786	RNA-seq and ATAC-seq of mus musculus: beta TC6 and alpha TC1	FALSE
SRR5645494	138271	SRX2883676	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.1% Tween-20 in transposition of K562 for method optimization	FALSE
SRR5645495	194614	SRX2883675	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.1% Tween-20 in transposition of K562 for method optimization	FALSE
SRR5645496	109269	SRX2883674	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 16.5 ul PBS in transposition of K562 for method optimization	FALSE
SRR5645497	202260	SRX2883673	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 16.5 ul PBS in transposition of K562 for method optimization	FALSE
SRR5645498	192924	SRX2883672	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.01% digitonin in transposition of K562 for method optimization	FALSE
SRR5645499	220931	SRX2883671	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.01% digitonin in transposition of K562 for method optimization	FALSE
SRR5645500	239264	SRX2883670	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 1 ml post-lysis wash with RSB+0.1% Tween-20 of K562 for method optimization	FALSE
SRR5645501	207459	SRX2883669	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + 1 ml post-lysis wash with RSB+0.1% Tween-20 of K562 for method optimization	FALSE
SRR5645502	106058	SRX2883668	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + [0.1% Tween-20 + 0.01% digitonin in lysis buffer] + [1 ml post-lysis wash with RSB+0.1% Tween-20] of K562 for method optimization	FALSE
SRR5645503	92974	SRX2883667	SRS2108608	Homo sapiens	PRJNA380283	Standard ATAC-seq + [0.1% Tween-20 + 0.01% digitonin in lysis buffer] + [1 ml post-lysis wash with RSB+0.1% Tween-20] of K562 for method optimization	FALSE
SRR5645504	102246	SRX2883666	SRS2251997	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.01% digitonin in transposition of Human CD4+ T cells for method optimization	FALSE
SRR5645505	92593	SRX2883665	SRS2251997	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.01% digitonin in transposition of Human CD4+ T cells for method optimization	FALSE
SRR5645506	109663	SRX2883664	SRS2251997	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.1% Tween-20 in transposition of Human CD4+ T cells for method optimization	FALSE
SRR5645507	73007	SRX2883663	SRS2251997	Homo sapiens	PRJNA380283	Standard ATAC-seq + 0.1% Tween-20 in transposition of Human CD4+ T cells for method optimization	FALSE
SRR5645508	90195	SRX2883662	SRS2251997	Homo sapiens	PRJNA380283	Standard ATAC-seq + 16.5 ul PBS in transposition + 0.01% digitonin + 0.1% Tween-20 in transposition of Human CD4+ T cells for method optimization	FALSE
